fetched_at,place_name,AREA_NM,AREA_CD,_key_used,EVENT_STTS__EVENT_NM,EVENT_STTS__EVENT_PERIOD,EVENT_STTS__EVENT_PLACE,EVENT_STTS__EVENT_X,EVENT_STTS__EVENT_Y,EVENT_STTS__PAY_YN,EVENT_STTS__THUMBNAIL,EVENT_STTS__URL,EVENT_STTS__EVENT_ETC_DETAIL
2026-07-25T08:12:46.359454+09:00,서울대공원,서울대공원,POI100,KEY_4,공공미술 시민아이디어 구현 서울대공원 <솜사탕코끼리> 시민개방,2021-11-17~2026-11-16,서울대공원,127.014098361931,37.4364305503019,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fd73b5bd4d6c47f793b5099f52b71a71&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=136671&menuNo=200009,
2026-07-25T08:12:46.359454+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,2026 한강이야기여행 [한강역사탐방],2026-04-20~2026-11-15,광나루， 잠실， 뚝섬， 잠원， 반포， 이촌， 여의도， 양화， 난지， 망원， 강서,126.970577601301,37.5172524381641,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f4d68594fb0a4a329acc12a6796064fd&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157700&menuNo=200011,
2026-07-25T08:12:46.359454+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,누구나 청춘무대 [청춘가요마당],2026-06-24~2026-08-26,문화일보홀,126.968689785217,37.5671088579851,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9f819e7b81bc410cbf59ae5dfbfeb3d7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158331&menuNo=200011,
2026-07-25T08:12:46.359454+09:00,익선동,익선동,POI116,KEY_1,2026 길 위의 인문학·지혜학교 [현대 도시의 담(淡) 프로젝트] 비움으로 채우는 삶의 수묵화,2026-07-24~2026-10-23,서울시 종로구 삼일대로 28길16， 5층 대한민국전통예술전승원,126.988861161086,37.5735402753764,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1c2bdd4f6074eff8bbe794f627ce5a7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158456&menuNo=200011,
2026-07-25T08:12:46.359454+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,[서울시립 사진미술관] 마틴 파 : We Are Martin Parr,2026-07-16~2026-10-18,서울시립 사진미술관 2층 영상홀， 서울시립 사진미술관 2층 1，2，3，4전시실,127.048947814686,37.6555150225578,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1dde0d7d300d465f9e977d4aaf2fe0a2&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158468&menuNo=200009,
2026-07-25T08:12:46.359454+09:00,동대문역,동대문역,POI024,KEY_4,[서울시] 2026 오간수교 미디어파사드 사계1 전시 [청계 리브(LIVE): 초록 스프링],2026-05-01~2026-08-31,오간수교(서울시 종로구 율곡로 오간수문지),127.009563045226,37.5696901908894,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7b7e9cf869254bed97acd714f44811b8&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157915&menuNo=200009,
2026-07-25T08:12:46.359454+09:00,뚝섬역,뚝섬역,POI025,KEY_1,프랑스 음악 레퍼토리 [French Repertoire] 피아니스트 김기경,2026-07-25~2026-08-01,스튜디오301 성수,127.041318800252,37.5478626400492,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5dbb081d96a4336ba7e67dfc231ee06&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158627&menuNo=200008,
2026-07-25T08:12:46.359454+09:00,서울역,서울역,POI033,KEY_4,2026 문화역서울284 [내부 공간투어],2026-06-11~2026-08-16,문화역서울284,126.972115894161,37.5560581817344,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d930e7813fa444bb9423ca8135a4e196&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158664&menuNo=200009,
2026-07-25T08:12:46.359454+09:00,성신여대입구역,성신여대입구역,POI035,KEY_2,2026 생애주기별 문화예술교육 지원사업 '꿈다락 문화예술학교' [사람책 프로젝트X노년 : 인생 레시피],2026-06-29~2026-10-19,성신여대입구역 부근 연습실 (추후 공지),127.017350855582,37.5916469719941,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=db84a18e36484d018ee8ace1a7643c85&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158251&menuNo=200011,
2026-07-25T08:12:46.359454+09:00,충정로역,충정로역,POI052,KEY_1,모두를 위한 뮤지컬 [이상하고 아름다운 하얀숲],2026-07-24~2026-07-26,모두예술극장,126.962282061624,37.5601123698942,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ba495f0c4ea04aab9de74bf8477dfe5e&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158490&menuNo=200008,★ 2026년 어린이·청소년을위한예술지원사업 선정작 ★
2026-07-25T08:12:46.359454+09:00,합정역,합정역,POI053,KEY_2,고소미 개인전 [다양체],2026-02-24~2026-08-20,스페이스 톤,126.91580133126,37.5456545675167,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5fb3f25560f40679263c73b8ba9ee10&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157050&menuNo=200009,
2026-07-25T12:33:24.828869+09:00,보신각,보신각,POI010,KEY_3,[서울역사박물관] 태화관_시간을 잇는 공간,2026-06-26~2027-03-07,공평도시유적전시관 기획전시실,126.98338815886143,37.57189081127559,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ce0c0494297949a38bb5e2106bd16fbb&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158657&menuNo=200009,
2026-07-25T12:33:24.828869+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,[서울생활문화센터 서교] art1st - 소리로 그리는 마음,2026-05-12~2026-07-28,서울생활문화센터 서교(합정역),126.916493990351,37.5508138163956,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1a661be31c548d7927816115a8ee8cf&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157788&menuNo=200011,
2026-07-25T12:33:24.828869+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,[세종문화회관] 2026 상상톡톡미술관 기획전시 [빠씨를 찾아서],2026-07-11~2026-10-25,북서울꿈의숲 상상톡톡미술관,127.04139068396867,37.62254520644527,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bf0370292aa74772a8e9a413a3196fbf&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158234&menuNo=200009,
2026-07-25T12:33:24.828869+09:00,서울대공원,서울대공원,POI100,KEY_4,공공미술 시민아이디어 구현 서울대공원 <솜사탕코끼리> 시민개방,2021-11-17~2026-11-16,서울대공원,127.014098361931,37.4364305503019,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fd73b5bd4d6c47f793b5099f52b71a71&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=136671&menuNo=200009,
2026-07-25T12:33:24.828869+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,2026 한강이야기여행 [한강역사탐방],2026-04-20~2026-11-15,광나루， 잠실， 뚝섬， 잠원， 반포， 이촌， 여의도， 양화， 난지， 망원， 강서,126.970577601301,37.5172524381641,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f4d68594fb0a4a329acc12a6796064fd&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157700&menuNo=200011,
2026-07-25T12:33:24.828869+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,누구나 청춘무대 [청춘가요마당],2026-06-24~2026-08-26,문화일보홀,126.968689785217,37.5671088579851,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9f819e7b81bc410cbf59ae5dfbfeb3d7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158331&menuNo=200011,
2026-07-25T12:33:24.828869+09:00,익선동,익선동,POI116,KEY_1,2026 길 위의 인문학·지혜학교 [현대 도시의 담(淡) 프로젝트] 비움으로 채우는 삶의 수묵화,2026-07-24~2026-10-23,서울시 종로구 삼일대로 28길16， 5층 대한민국전통예술전승원,126.988861161086,37.5735402753764,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1c2bdd4f6074eff8bbe794f627ce5a7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158456&menuNo=200011,
2026-07-25T12:33:24.828869+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,[서울시립 사진미술관] 마틴 파 : We Are Martin Parr,2026-07-16~2026-10-18,서울시립 사진미술관 2층 영상홀， 서울시립 사진미술관 2층 1，2，3，4전시실,127.048947814686,37.6555150225578,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1dde0d7d300d465f9e977d4aaf2fe0a2&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158468&menuNo=200009,
2026-07-25T12:33:24.828869+09:00,동대문역,동대문역,POI024,KEY_4,[서울시] 2026 오간수교 미디어파사드 사계1 전시 [청계 리브(LIVE): 초록 스프링],2026-05-01~2026-08-31,오간수교(서울시 종로구 율곡로 오간수문지),127.009563045226,37.5696901908894,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7b7e9cf869254bed97acd714f44811b8&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157915&menuNo=200009,
2026-07-25T12:33:24.828869+09:00,뚝섬역,뚝섬역,POI025,KEY_1,프랑스 음악 레퍼토리 [French Repertoire] 피아니스트 김기경,2026-07-25~2026-08-01,스튜디오301 성수,127.041318800252,37.5478626400492,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5dbb081d96a4336ba7e67dfc231ee06&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158627&menuNo=200008,
2026-07-25T12:33:24.828869+09:00,서울역,서울역,POI033,KEY_4,2026 문화역서울284 [내부 공간투어],2026-06-11~2026-08-16,문화역서울284,126.972115894161,37.5560581817344,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d930e7813fa444bb9423ca8135a4e196&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158664&menuNo=200009,
2026-07-25T12:33:24.828869+09:00,성신여대입구역,성신여대입구역,POI035,KEY_2,2026 생애주기별 문화예술교육 지원사업 '꿈다락 문화예술학교' [사람책 프로젝트X노년 : 인생 레시피],2026-06-29~2026-10-19,성신여대입구역 부근 연습실 (추후 공지),127.017350855582,37.5916469719941,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=db84a18e36484d018ee8ace1a7643c85&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158251&menuNo=200011,
2026-07-25T12:33:24.828869+09:00,충정로역,충정로역,POI052,KEY_1,모두를 위한 뮤지컬 [이상하고 아름다운 하얀숲],2026-07-24~2026-07-26,모두예술극장,126.962282061624,37.5601123698942,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ba495f0c4ea04aab9de74bf8477dfe5e&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158490&menuNo=200008,★ 2026년 어린이·청소년을위한예술지원사업 선정작 ★
2026-07-25T12:33:24.828869+09:00,합정역,합정역,POI053,KEY_2,고소미 개인전 [다양체],2026-02-24~2026-08-20,스페이스 톤,126.91580133126,37.5456545675167,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5fb3f25560f40679263c73b8ba9ee10&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157050&menuNo=200009,
2026-07-25T15:27:39.754686+09:00,보신각,보신각,POI010,KEY_3,[서울역사박물관] 태화관_시간을 잇는 공간,2026-06-26~2027-03-07,공평도시유적전시관 기획전시실,126.98338815886143,37.57189081127559,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ce0c0494297949a38bb5e2106bd16fbb&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158657&menuNo=200009,
2026-07-25T15:27:39.754686+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,[서울생활문화센터 서교] art1st - 소리로 그리는 마음,2026-05-12~2026-07-28,서울생활문화센터 서교(합정역),126.916493990351,37.5508138163956,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1a661be31c548d7927816115a8ee8cf&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157788&menuNo=200011,
2026-07-25T15:27:39.754686+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,[세종문화회관] 2026 상상톡톡미술관 기획전시 [빠씨를 찾아서],2026-07-11~2026-10-25,북서울꿈의숲 상상톡톡미술관,127.04139068396867,37.62254520644527,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bf0370292aa74772a8e9a413a3196fbf&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158234&menuNo=200009,
2026-07-25T15:27:39.754686+09:00,서울대공원,서울대공원,POI100,KEY_4,공공미술 시민아이디어 구현 서울대공원 <솜사탕코끼리> 시민개방,2021-11-17~2026-11-16,서울대공원,127.014098361931,37.4364305503019,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fd73b5bd4d6c47f793b5099f52b71a71&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=136671&menuNo=200009,
2026-07-25T15:27:39.754686+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,2026 한강이야기여행 [한강역사탐방],2026-04-20~2026-11-15,광나루， 잠실， 뚝섬， 잠원， 반포， 이촌， 여의도， 양화， 난지， 망원， 강서,126.970577601301,37.5172524381641,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f4d68594fb0a4a329acc12a6796064fd&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157700&menuNo=200011,
2026-07-25T15:27:39.754686+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,누구나 청춘무대 [청춘가요마당],2026-06-24~2026-08-26,문화일보홀,126.968689785217,37.5671088579851,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9f819e7b81bc410cbf59ae5dfbfeb3d7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158331&menuNo=200011,
2026-07-25T15:27:39.754686+09:00,익선동,익선동,POI116,KEY_1,2026 길 위의 인문학·지혜학교 [현대 도시의 담(淡) 프로젝트] 비움으로 채우는 삶의 수묵화,2026-07-24~2026-10-23,서울시 종로구 삼일대로 28길16， 5층 대한민국전통예술전승원,126.988861161086,37.5735402753764,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1c2bdd4f6074eff8bbe794f627ce5a7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158456&menuNo=200011,
2026-07-25T15:27:39.754686+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,[서울시립 사진미술관] 마틴 파 : We Are Martin Parr,2026-07-16~2026-10-18,서울시립 사진미술관 2층 영상홀， 서울시립 사진미술관 2층 1，2，3，4전시실,127.048947814686,37.6555150225578,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1dde0d7d300d465f9e977d4aaf2fe0a2&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158468&menuNo=200009,
2026-07-25T15:27:39.754686+09:00,동대문역,동대문역,POI024,KEY_4,[서울시] 2026 오간수교 미디어파사드 사계1 전시 [청계 리브(LIVE): 초록 스프링],2026-05-01~2026-08-31,오간수교(서울시 종로구 율곡로 오간수문지),127.009563045226,37.5696901908894,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7b7e9cf869254bed97acd714f44811b8&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157915&menuNo=200009,
2026-07-25T15:27:39.754686+09:00,뚝섬역,뚝섬역,POI025,KEY_1,프랑스 음악 레퍼토리 [French Repertoire] 피아니스트 김기경,2026-07-25~2026-08-01,스튜디오301 성수,127.041318800252,37.5478626400492,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5dbb081d96a4336ba7e67dfc231ee06&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158627&menuNo=200008,
2026-07-25T15:27:39.754686+09:00,서울역,서울역,POI033,KEY_4,2026 문화역서울284 [내부 공간투어],2026-06-11~2026-08-16,문화역서울284,126.972115894161,37.5560581817344,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d930e7813fa444bb9423ca8135a4e196&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158664&menuNo=200009,
2026-07-25T15:27:39.754686+09:00,성신여대입구역,성신여대입구역,POI035,KEY_2,2026 생애주기별 문화예술교육 지원사업 '꿈다락 문화예술학교' [사람책 프로젝트X노년 : 인생 레시피],2026-06-29~2026-10-19,성신여대입구역 부근 연습실 (추후 공지),127.017350855582,37.5916469719941,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=db84a18e36484d018ee8ace1a7643c85&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158251&menuNo=200011,
2026-07-25T15:27:39.754686+09:00,충정로역,충정로역,POI052,KEY_1,모두를 위한 뮤지컬 [이상하고 아름다운 하얀숲],2026-07-24~2026-07-26,모두예술극장,126.962282061624,37.5601123698942,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ba495f0c4ea04aab9de74bf8477dfe5e&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158490&menuNo=200008,★ 2026년 어린이·청소년을위한예술지원사업 선정작 ★
2026-07-25T15:27:39.754686+09:00,합정역,합정역,POI053,KEY_2,고소미 개인전 [다양체],2026-02-24~2026-08-20,스페이스 톤,126.91580133126,37.5456545675167,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5fb3f25560f40679263c73b8ba9ee10&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157050&menuNo=200009,
